Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Product ID,Sales ID,Sales,Quantity,Discount,Profit
CA-2017-114524,3/31/2017,4/5/2017,Second Class,EG-13900,Consumer,OFF-BI-10002799,14,13.468,13,0.8,-22.8956
CA-2017-113355,12/1/2017,12/5/2017,Standard Class,SJ-20215,Consumer,TEC-PH-10004912,4,219.8,5,0.2,24.7275
CA-2017-113355,12/1/2017,12/5/2017,Standard Class,SJ-20215,Consumer,FUR-CH-10002602,8,317.058,3,0.3,-18.1176
US-2017-140907,12/10/2017,12/12/2017,Second Class,BP-11185,Corporate,TEC-AC-10004510,18,49.08,3,0,4.908
US-2017-140907,12/10/2017,12/12/2017,Second Class,BP-11185,Corporate,OFF-ST-10000060,18,324.9,5,0,38.988
US-2017-140907,12/10/2017,12/12/2017,Second Class,BP-11185,Corporate,OFF-AR-10000799,16,18.24,3,0,5.2896
CA-2016-159730,9/17/2016,9/21/2016,Standard Class,SJ-20125,Home Office,FUR-CH-10004875,14,113.888,2,0.2,9.9652
CA-2016-159730,9/17/2016,9/21/2016,Standard Class,SJ-20125,Home Office,TEC-PH-10002085,16,105.584,2,0.2,7.9188
CA-2016-157868,12/23/2016,12/29/2016,Standard Class,MC-17590,Corporate,OFF-FA-10000992,16,24.85,7,0,11.6795
CA-2017-119389,4/17/2017,4/19/2017,First Class,BG-11740,Consumer,FUR-FU-10001473,4,60.312,3,0.2,5.2773
CA-2017-110373,10/27/2017,10/30/2017,Second Class,MA-17560,Home Office,OFF-AR-10003045,15,7.056,3,0.2,2.205
CA-2017-110373,10/27/2017,10/30/2017,Second Class,MA-17560,Home Office,TEC-PH-10001536,5,27.184,2,0.2,2.0388
CA-2016-155474,7/8/2016,7/14/2016,Standard Class,CC-12220,Consumer,TEC-PH-10001580,14,107.984,1,0.2,9.4486
CA-2016-155474,7/8/2016,7/14/2016,Standard Class,CC-12220,Consumer,OFF-BI-10004209,7,19.296,3,0.2,6.03
CA-2015-155453,8/9/2015,8/14/2015,Standard Class,RA-19885,Corporate,OFF-LA-10001613,18,4.608,2,0.2,1.6704
US-2016-161844,12/9/2016,12/14/2016,Second Class,DK-12835,Corporate,FUR-TA-10001676,18,79.974,3,0.4,-29.3238
US-2016-161844,12/9/2016,12/14/2016,Second Class,DK-12835,Corporate,OFF-BI-10003712,20,2.946,2,0.7,-2.0622
US-2016-162103,11/13/2016,11/17/2016,Standard Class,LB-16795,Home Office,OFF-BI-10000285,20,3.136,2,0.8,-4.704
CA-2014-151554,11/14/2014,11/15/2014,First Class,CM-11815,Corporate,OFF-PA-10004609,5,20.736,4,0.2,7.2576
CA-2014-140662,11/17/2014,11/19/2014,First Class,TS-21205,Corporate,TEC-AC-10001314,4,99.98,2,0,7.9984
CA-2014-140662,11/17/2014,11/19/2014,First Class,TS-21205,Corporate,OFF-PA-10003395,9,733.95,7,0,352.296
CA-2014-140662,11/17/2014,11/19/2014,First Class,TS-21205,Corporate,OFF-AP-10001242,7,241.44,3,0,72.432
CA-2016-122518,3/4/2016,3/8/2016,Second Class,RF-19345,Corporate,OFF-LA-10001641,13,10.08,4,0.2,3.528
US-2014-126571,10/11/2014,10/15/2014,Standard Class,JF-15565,Consumer,OFF-ST-10003816,4,281.904,2,0.2,10.5714
US-2014-126571,10/11/2014,10/15/2014,Standard Class,JF-15565,Consumer,OFF-EN-10002230,12,201.432,3,0.2,67.9833
CA-2014-143840,5/22/2014,5/29/2014,Standard Class,EH-14185,Consumer,TEC-PH-10002660,10,135.98,2,0,33.995
CA-2014-143840,5/22/2014,5/29/2014,Standard Class,EH-14185,Consumer,TEC-PH-10003171,20,44.95,1,0,12.586
CA-2014-115980,7/15/2014,7/19/2014,Standard Class,VW-21775,Corporate,TEC-AC-10003709,11,2.97,3,0,1.3068
CA-2014-115980,7/15/2014,7/19/2014,Standard Class,VW-21775,Corporate,OFF-FA-10000304,9,6.54,3,0,2.6814
CA-2015-155145,12/27/2015,12/29/2015,Second Class,KN-16450,Corporate,TEC-AC-10003709,6,7.92,8,0,3.4848
CA-2015-146038,2/9/2015,2/16/2015,Standard Class,SJ-20215,Consumer,FUR-CH-10002774,4,203.92,5,0.2,22.941
CA-2017-133865,5/8/2017,5/12/2017,Standard Class,PS-19045,Home Office,TEC-CO-10001046,17,3359.952,6,0.2,1049.985
CA-2017-116358,11/2/2017,11/6/2017,Standard Class,KM-16225,Corporate,OFF-FA-10003495,15,18.24,3,0,9.12
CA-2017-116358,11/2/2017,11/6/2017,Standard Class,KM-16225,Corporate,OFF-AR-10004685,14,27.78,6,0,9.1674
CA-2014-102988,4/5/2014,4/9/2014,Second Class,GM-14695,Corporate,OFF-AR-10004757,12,22.96,7,0,7.5768
CA-2014-102988,4/5/2014,4/9/2014,Second Class,GM-14695,Corporate,TEC-PH-10001615,9,28.99,1,0,8.4071
CA-2014-102988,4/5/2014,4/9/2014,Second Class,GM-14695,Corporate,OFF-PA-10003349,13,12.96,2,0,6.3504
CA-2014-102988,4/5/2014,4/9/2014,Second Class,GM-14695,Corporate,OFF-AR-10000127,11,22.96,7,0,6.6584
CA-2014-102988,4/5/2014,4/9/2014,Second Class,GM-14695,Corporate,OFF-SU-10002881,10,4164.05,5,0,83.281
US-2014-117170,9/17/2014,9/24/2014,Standard Class,KT-16465,Consumer,TEC-AC-10001109,15,47.984,2,0.2,13.1956
US-2014-117170,9/17/2014,9/24/2014,Standard Class,KT-16465,Consumer,OFF-PA-10000682,4,4.624,1,0.2,1.6762
CA-2014-159478,9/30/2014,10/6/2014,Standard Class,MH-17785,Corporate,FUR-FU-10000221,19,15.24,3,0,5.1816
CA-2014-103702,9/12/2014,9/17/2014,Standard Class,AF-10885,Consumer,OFF-BI-10002429,10,63.924,7,0.7,-46.8776
CA-2017-150525,2/20/2017,2/25/2017,Standard Class,JP-16135,Home Office,OFF-AR-10002375,5,6.56,2,0,1.9024
CA-2017-150525,2/20/2017,2/25/2017,Standard Class,JP-16135,Home Office,OFF-AP-10000595,13,13.11,3,0,3.4086
CA-2015-157770,12/13/2015,12/15/2015,First Class,RD-19585,Consumer,TEC-PH-10001530,16,494.376,3,0.2,49.4376
CA-2015-157770,12/13/2015,12/15/2015,First Class,RD-19585,Consumer,OFF-BI-10000050,5,29.2,5,0.2,9.855
CA-2015-157770,12/13/2015,12/15/2015,First Class,RD-19585,Consumer,TEC-AC-10001552,12,248.85,5,0,27.3735
CA-2015-157770,12/13/2015,12/15/2015,First Class,RD-19585,Consumer,TEC-AC-10003399,15,36.24,1,0,15.2208
CA-2016-167290,10/30/2016,11/4/2016,Standard Class,JF-15295,Consumer,OFF-AR-10004078,19,11.68,2,0,3.504
CA-2014-106264,12/26/2014,12/30/2014,Standard Class,CK-12595,Consumer,OFF-SU-10002189,12,11.91,3,0,0.1191
CA-2014-106264,12/26/2014,12/30/2014,Standard Class,CK-12595,Consumer,FUR-FU-10001852,8,3.48,2,0,1.1136
CA-2014-138023,8/15/2014,8/18/2014,First Class,KH-16510,Consumer,OFF-BI-10003638,6,30.96,8,0.8,-52.632
CA-2017-113418,10/1/2017,10/3/2017,First Class,CM-12655,Home Office,TEC-MA-10002428,5,1704.89,11,0,767.2005
US-2015-110569,5/23/2015,5/30/2015,Standard Class,EB-13870,Consumer,OFF-BI-10001036,8,19.194,7,0.7,-12.796
US-2015-110569,5/23/2015,5/30/2015,Standard Class,EB-13870,Consumer,OFF-AP-10004708,1,121.792,4,0.2,13.7016
CA-2017-136308,11/16/2017,11/16/2017,Same Day,MW-18235,Corporate,TEC-MA-10000488,3,1919.976,3,0.2,215.9973
US-2014-159926,11/18/2014,11/22/2014,Standard Class,CS-11950,Consumer,OFF-BI-10003656,10,50.997,1,0.7,-40.7976
US-2014-159926,11/18/2014,11/22/2014,Standard Class,CS-11950,Consumer,OFF-ST-10003656,9,76.792,1,0.2,-16.3183
US-2014-159926,11/18/2014,11/22/2014,Standard Class,CS-11950,Consumer,TEC-PH-10001128,10,539.964,6,0.4,-107.9928
US-2014-159926,11/18/2014,11/22/2014,Standard Class,CS-11950,Consumer,FUR-FU-10001473,18,60.312,3,0.2,5.2773
US-2014-159926,11/18/2014,11/22/2014,Standard Class,CS-11950,Consumer,OFF-BI-10004656,15,1.944,3,0.7,-1.4256
CA-2014-104738,12/30/2014,1/1/2015,Second Class,SP-20620,Corporate,OFF-EN-10004955,16,12.984,3,0.2,4.7067
CA-2014-104738,12/30/2014,1/1/2015,Second Class,SP-20620,Corporate,TEC-PH-10002468,20,217.584,2,0.2,19.0386
CA-2014-104738,12/30/2014,1/1/2015,Second Class,SP-20620,Corporate,TEC-PH-10000576,12,328.776,3,0.2,28.7679
CA-2014-104738,12/30/2014,1/1/2015,Second Class,SP-20620,Corporate,OFF-BI-10002160,15,2.286,3,0.8,-3.6576
CA-2014-104738,12/30/2014,1/1/2015,Second Class,SP-20620,Corporate,TEC-AC-10003628,5,47.984,2,0.2,14.3952
CA-2015-144386,11/5/2015,11/11/2015,Standard Class,GT-14635,Corporate,OFF-BI-10001116,6,25.344,6,0.2,8.8704
CA-2016-111416,9/17/2016,9/22/2016,Standard Class,LW-17215,Consumer,OFF-BI-10002026,12,232.4,5,0.2,78.435
CA-2016-162747,3/20/2016,3/25/2016,Second Class,AH-10030,Corporate,FUR-FU-10003691,14,86.45,7,0,38.038
US-2014-133130,9/27/2014,10/1/2014,Standard Class,TH-21100,Consumer,FUR-CH-10002602,7,603.92,5,0.2,45.294
US-2014-133130,9/27/2014,10/1/2014,Standard Class,TH-21100,Consumer,OFF-PA-10000675,6,81.98,2,0,40.1702
CA-2017-169978,12/24/2017,12/28/2017,Standard Class,HG-15025,Consumer,FUR-CH-10002602,10,271.764,2,0.1,48.3136
CA-2017-169978,12/24/2017,12/28/2017,Standard Class,HG-15025,Consumer,OFF-BI-10001900,16,14.376,3,0.2,4.8519
CA-2017-161739,11/10/2017,11/15/2017,Second Class,EB-13750,Corporate,FUR-FU-10001468,16,341.96,5,0.6,-427.45
CA-2015-165057,9/11/2015,9/15/2015,Standard Class,SC-20725,Consumer,OFF-AR-10004648,20,181.35,9,0,48.9645
CA-2015-165057,9/11/2015,9/15/2015,Standard Class,SC-20725,Consumer,OFF-LA-10003190,5,8.64,3,0,4.2336
CA-2014-134551,12/20/2014,12/25/2014,Standard Class,TS-21505,Consumer,OFF-AP-10004868,5,43.512,7,0.2,3.8073
CA-2014-134551,12/20/2014,12/25/2014,Standard Class,TS-21505,Consumer,FUR-CH-10004287,11,662.88,3,0.2,74.574
CA-2014-134551,12/20/2014,12/25/2014,Standard Class,TS-21505,Consumer,OFF-PA-10002689,20,25.92,5,0.2,9.072
CA-2015-120810,7/23/2015,7/27/2015,Standard Class,TH-21550,Home Office,OFF-AP-10002892,18,68.94,3,0,20.682
CA-2015-120810,7/23/2015,7/27/2015,Standard Class,TH-21550,Home Office,FUR-FU-10002253,6,128.82,3,0,50.2398
CA-2014-165309,11/11/2014,11/15/2014,Standard Class,KD-16270,Consumer,OFF-BI-10001359,3,896.99,5,0.8,-1480.0335
CA-2014-165309,11/11/2014,11/15/2014,Standard Class,KD-16270,Consumer,OFF-BI-10001267,16,1.234,1,0.8,-1.9744
CA-2014-165309,11/11/2014,11/15/2014,Standard Class,KD-16270,Consumer,OFF-AR-10003582,9,67.56,3,0.2,6.756
CA-2014-165309,11/11/2014,11/15/2014,Standard Class,KD-16270,Consumer,OFF-PA-10003724,15,21.72,5,0.2,7.8735
CA-2014-165309,11/11/2014,11/15/2014,Standard Class,KD-16270,Consumer,OFF-PA-10001033,14,262.336,8,0.2,95.0968
CA-2014-165309,11/11/2014,11/15/2014,Standard Class,KD-16270,Consumer,TEC-PH-10003505,7,148.48,2,0.2,16.704
CA-2014-165309,11/11/2014,11/15/2014,Standard Class,KD-16270,Consumer,TEC-PH-10004959,20,241.176,3,0.2,15.0735
CA-2017-122595,12/14/2017,12/20/2017,Standard Class,GM-14455,Home Office,TEC-AC-10000474,14,227.976,3,0.2,28.497
CA-2017-122595,12/14/2017,12/20/2017,Standard Class,GM-14455,Home Office,TEC-PH-10003095,6,52.68,3,0.2,19.755
CA-2017-122595,12/14/2017,12/20/2017,Standard Class,GM-14455,Home Office,FUR-FU-10002963,15,2.032,1,0.6,-1.3208
US-2017-109253,8/21/2017,8/22/2017,First Class,PR-18880,Consumer,OFF-AR-10000203,4,17.12,4,0,4.9648
US-2017-109253,8/21/2017,8/22/2017,First Class,PR-18880,Consumer,TEC-PH-10004667,14,431.968,4,0.2,37.7972
US-2017-109253,8/21/2017,8/22/2017,First Class,PR-18880,Consumer,FUR-FU-10000193,12,129.92,4,0,10.3936
US-2017-109253,8/21/2017,8/22/2017,First Class,PR-18880,Consumer,FUR-TA-10001539,16,568.728,3,0.2,28.4364
US-2017-109253,8/21/2017,8/22/2017,First Class,PR-18880,Consumer,OFF-BI-10000962,19,117.144,9,0.2,42.4647
US-2017-109253,8/21/2017,8/22/2017,First Class,PR-18880,Consumer,OFF-AP-10002867,11,203.52,3,0,54.9504
US-2017-109253,8/21/2017,8/22/2017,First Class,PR-18880,Consumer,OFF-LA-10001158,3,51.75,5,0,24.84
CA-2016-145982,8/27/2016,9/1/2016,Second Class,TB-21055,Consumer,OFF-PA-10000675,4,122.97,3,0,60.2553
CA-2016-145982,8/27/2016,9/1/2016,Second Class,TB-21055,Consumer,FUR-TA-10001307,18,244.615,1,0.3,20.967
CA-2016-145982,8/27/2016,9/1/2016,Second Class,TB-21055,Consumer,TEC-PH-10000011,16,59.97,3,0,28.7856
CA-2016-145982,8/27/2016,9/1/2016,Second Class,TB-21055,Consumer,OFF-PA-10002666,14,81.54,9,0,36.693
CA-2016-145982,8/27/2016,9/1/2016,Second Class,TB-21055,Consumer,OFF-FA-10000735,2,11.68,4,0,5.256
CA-2016-145982,8/27/2016,9/1/2016,Second Class,TB-21055,Consumer,OFF-BI-10000174,16,29,5,0,13.92
CA-2015-112014,8/13/2015,8/20/2015,Standard Class,ON-18715,Corporate,OFF-AR-10003156,19,50.8,5,0,13.208
CA-2017-154732,11/5/2017,11/7/2017,First Class,AH-10195,Corporate,OFF-BI-10000474,13,16.03,5,0.8,-25.648
US-2016-157308,8/17/2016,8/21/2016,Standard Class,NM-18520,Consumer,OFF-BI-10003712,13,15.712,4,0.2,5.6956
CA-2016-147536,12/26/2016,12/31/2016,Standard Class,AR-10510,Consumer,TEC-AC-10003280,18,89.97,3,0,18.8937
US-2014-134733,9/23/2014,9/28/2014,Standard Class,BM-11650,Corporate,FUR-BO-10002916,8,435.999,3,0.15,20.5176
US-2014-134733,9/23/2014,9/28/2014,Standard Class,BM-11650,Corporate,TEC-PH-10002726,18,83.984,2,0.2,31.494
US-2014-150434,7/19/2014,7/24/2014,Standard Class,CA-12310,Corporate,TEC-PH-10000895,16,359.98,2,0,93.5948
US-2014-150434,7/19/2014,7/24/2014,Standard Class,CA-12310,Corporate,FUR-TA-10004152,8,70.56,1,0.3,-4.032
US-2014-150434,7/19/2014,7/24/2014,Standard Class,CA-12310,Corporate,OFF-BI-10003694,2,20.88,2,0,9.6048
US-2014-150434,7/19/2014,7/24/2014,Standard Class,CA-12310,Corporate,OFF-BI-10002160,16,3.81,1,0,1.8288
CA-2017-100335,9/7/2017,9/13/2017,Standard Class,NF-18595,Home Office,OFF-PA-10001685,1,73.008,9,0.2,26.4654
CA-2016-139234,5/6/2016,5/10/2016,Standard Class,AF-10870,Consumer,OFF-BI-10000773,8,3.208,2,0.8,-5.2932
CA-2016-139234,5/6/2016,5/10/2016,Standard Class,AF-10870,Consumer,TEC-AC-10004510,6,26.176,2,0.2,-3.272
US-2015-142020,6/4/2015,6/8/2015,Second Class,TC-21535,Home Office,OFF-PA-10004569,4,30.44,4,0,14.3068
US-2015-142020,6/4/2015,6/8/2015,Second Class,TC-21535,Home Office,FUR-FU-10000672,5,35.28,3,0,11.9952
CA-2015-139962,12/13/2015,12/20/2015,Standard Class,Dp-13240,Home Office,OFF-PA-10004451,11,19.44,3,0,9.3312
CA-2015-139962,12/13/2015,12/20/2015,Standard Class,Dp-13240,Home Office,OFF-BI-10004738,2,37.88,2,0,18.94
CA-2016-130050,7/16/2016,7/18/2016,Second Class,MC-17425,Corporate,FUR-FU-10001940,5,9.552,3,0.6,-3.8208
CA-2014-115161,1/31/2014,2/2/2014,First Class,LC-17050,Consumer,FUR-BO-10003966,3,290.666,2,0.15,3.4196
CA-2014-165379,7/9/2014,7/15/2014,Standard Class,BM-11650,Corporate,OFF-PA-10003072,15,10.368,2,0.2,3.6288
CA-2014-165379,7/9/2014,7/15/2014,Standard Class,BM-11650,Corporate,OFF-PA-10002245,1,14.352,3,0.2,4.485
CA-2015-115511,11/21/2015,11/25/2015,Standard Class,NW-18400,Consumer,FUR-BO-10002598,7,141.96,2,0,41.1684
CA-2015-115511,11/21/2015,11/25/2015,Standard Class,NW-18400,Consumer,OFF-BI-10002225,20,66.048,4,0.2,23.1168
CA-2016-134887,3/25/2016,3/25/2016,Same Day,TB-21280,Consumer,TEC-AC-10003832,6,1287.45,5,0,244.6155
CA-2017-123778,9/23/2017,9/30/2017,Standard Class,BS-11755,Consumer,OFF-BI-10000822,7,25.824,6,0.2,9.0384
CA-2017-123778,9/23/2017,9/30/2017,Standard Class,BS-11755,Consumer,OFF-AP-10001242,10,160.96,2,0,48.288
CA-2015-161718,12/4/2015,12/10/2015,Standard Class,SO-20335,Consumer,FUR-FU-10002445,3,28.44,3,0,11.376
CA-2015-161718,12/4/2015,12/10/2015,Standard Class,SO-20335,Consumer,FUR-CH-10002372,6,364.41,5,0.1,8.098
CA-2015-161718,12/4/2015,12/10/2015,Standard Class,SO-20335,Consumer,TEC-PH-10000376,12,39.96,4,0,10.3896
CA-2015-161718,12/4/2015,12/10/2015,Standard Class,SO-20335,Consumer,FUR-CH-10002965,5,361.764,2,0.1,68.3332
CA-2016-100671,11/1/2016,11/4/2016,First Class,CS-12490,Corporate,OFF-ST-10004950,14,111.672,9,0.2,6.9795
CA-2017-142867,3/17/2017,3/21/2017,Standard Class,PO-19180,Home Office,OFF-BI-10003166,9,13.776,6,0.8,-22.0416
CA-2017-142867,3/17/2017,3/21/2017,Standard Class,PO-19180,Home Office,OFF-PA-10004610,2,10.272,3,0.2,3.21
CA-2017-103156,11/23/2017,11/24/2017,First Class,TD-20995,Consumer,FUR-FU-10000320,10,24.048,9,0.2,7.2144
US-2017-162208,8/27/2017,8/30/2017,First Class,SP-20620,Corporate,OFF-EN-10004030,15,2.896,1,0.2,0.9774
CA-2015-130659,12/4/2015,12/9/2015,Second Class,MS-17365,Consumer,OFF-EN-10004147,1,17.94,3,0,8.7906
CA-2015-130659,12/4/2015,12/9/2015,Second Class,MS-17365,Consumer,FUR-CH-10003535,10,384.174,7,0.1,29.8802
CA-2015-130659,12/4/2015,12/9/2015,Second Class,MS-17365,Consumer,TEC-PH-10004586,16,1799.75,5,0,539.925
CA-2017-148404,10/7/2017,10/11/2017,Standard Class,Dp-13240,Home Office,OFF-ST-10003208,14,580.672,4,0.2,65.3256
CA-2017-148404,10/7/2017,10/11/2017,Standard Class,Dp-13240,Home Office,OFF-FA-10003112,4,18.936,3,0.2,5.9175
CA-2017-148404,10/7/2017,10/11/2017,Standard Class,Dp-13240,Home Office,TEC-PH-10004447,9,222.384,2,0.2,16.6788
CA-2017-148404,10/7/2017,10/11/2017,Standard Class,Dp-13240,Home Office,OFF-BI-10002854,8,50.454,6,0.7,-33.636
CA-2017-148404,10/7/2017,10/11/2017,Standard Class,Dp-13240,Home Office,FUR-TA-10001039,20,154.764,3,0.4,-36.1116
CA-2017-101077,3/25/2017,3/30/2017,Second Class,DB-13660,Consumer,OFF-PA-10004239,19,6.848,2,0.2,2.14
CA-2014-166471,8/9/2014,8/13/2014,Standard Class,MG-17650,Home Office,TEC-PH-10001530,6,1091.168,4,0.2,68.198
CA-2014-166471,8/9/2014,8/13/2014,Standard Class,MG-17650,Home Office,TEC-PH-10000038,13,219.168,2,0.2,-43.8336
CA-2014-105340,11/22/2014,11/25/2014,First Class,EH-14185,Consumer,OFF-BI-10001765,10,6.928,1,0.8,-11.0848
US-2017-131583,6/10/2017,6/10/2017,Same Day,CL-11890,Consumer,OFF-PA-10000380,13,40.032,6,0.2,15.012
US-2017-148362,7/1/2017,7/8/2017,Standard Class,KF-16285,Home Office,OFF-ST-10001128,11,443.92,4,0,13.3176
US-2017-148362,7/1/2017,7/8/2017,Standard Class,KF-16285,Home Office,OFF-BI-10003656,5,169.99,1,0,78.1954
US-2017-148362,7/1/2017,7/8/2017,Standard Class,KF-16285,Home Office,OFF-PA-10003441,8,25.92,4,0,12.4416
CA-2014-102274,11/21/2014,11/26/2014,Standard Class,DH-13075,Corporate,TEC-PH-10002923,6,36.99,1,0,9.9873
CA-2014-102274,11/21/2014,11/26/2014,Standard Class,DH-13075,Corporate,OFF-PA-10004359,2,629.1,6,0,301.968
CA-2014-102274,11/21/2014,11/26/2014,Standard Class,DH-13075,Corporate,OFF-ST-10001511,13,193.95,3,0,9.6975
CA-2014-102274,11/21/2014,11/26/2014,Standard Class,DH-13075,Corporate,OFF-AR-10002833,14,5.46,3,0,1.4742
CA-2015-129700,5/4/2015,5/5/2015,First Class,LA-16780,Corporate,FUR-FU-10001940,6,22.288,7,0.6,-8.9152
CA-2017-168739,5/29/2017,6/5/2017,Standard Class,HZ-14950,Consumer,FUR-FU-10003919,6,65.424,4,0.6,-52.3392
CA-2015-152527,10/17/2015,10/17/2015,Same Day,CM-12190,Consumer,OFF-ST-10003479,19,77.88,2,0,3.894
US-2014-150119,4/23/2014,4/27/2014,Standard Class,LB-16795,Home Office,FUR-CH-10002965,3,281.372,2,0.3,-12.0588
US-2014-150119,4/23/2014,4/27/2014,Standard Class,LB-16795,Home Office,FUR-CH-10002965,3,281.372,2,0.3,-12.0588
US-2014-150119,4/23/2014,4/27/2014,Standard Class,LB-16795,Home Office,OFF-BI-10000145,4,7.488,8,0.7,-5.2416
US-2014-150119,4/23/2014,4/27/2014,Standard Class,LB-16795,Home Office,FUR-FU-10002191,1,22.336,4,0.2,7.8176
US-2017-150847,4/30/2017,5/6/2017,Standard Class,JF-15490,Consumer,OFF-PA-10004451,10,10.368,2,0.2,3.6288
CA-2016-100244,9/20/2016,9/24/2016,Standard Class,GM-14695,Corporate,OFF-PA-10001471,4,65.79,9,0,30.2634
CA-2016-100244,9/20/2016,9/24/2016,Standard Class,GM-14695,Corporate,OFF-BI-10003656,15,271.984,2,0.2,88.3948
CA-2016-100244,9/20/2016,9/24/2016,Standard Class,GM-14695,Corporate,OFF-AR-10000940,20,11.76,4,0,3.1752
CA-2016-100244,9/20/2016,9/24/2016,Standard Class,GM-14695,Corporate,OFF-PA-10002319,18,77.52,2,0,37.9848
CA-2016-100244,9/20/2016,9/24/2016,Standard Class,GM-14695,Corporate,OFF-BI-10000977,5,48.64,2,0.2,15.808
CA-2016-116540,9/2/2016,9/2/2016,Same Day,SS-20590,Consumer,OFF-FA-10002676,18,1.81,1,0,0.6516
CA-2016-116540,9/2/2016,9/2/2016,Same Day,SS-20590,Consumer,OFF-BI-10004970,6,8.26,2,0,3.8822
CA-2015-151841,4/27/2015,5/2/2015,Standard Class,TC-21475,Home Office,OFF-AP-10003971,2,43.56,5,0.2,3.267
CA-2015-151841,4/27/2015,5/2/2015,Standard Class,TC-21475,Home Office,OFF-SU-10001574,3,5.84,2,0.2,0.73
CA-2015-150791,9/6/2015,9/13/2015,Standard Class,CC-12430,Home Office,FUR-CH-10000665,5,271.764,2,0.1,60.392
CA-2016-134803,5/28/2016,6/3/2016,Standard Class,CL-12565,Consumer,OFF-AP-10000891,16,262.24,2,0,78.672
CA-2016-134803,5/28/2016,6/3/2016,Standard Class,CL-12565,Consumer,OFF-PA-10003790,16,182.72,8,0,84.0512
CA-2016-134803,5/28/2016,6/3/2016,Standard Class,CL-12565,Consumer,TEC-AC-10002217,1,131.6,7,0,7.896
CA-2016-134803,5/28/2016,6/3/2016,Standard Class,CL-12565,Consumer,OFF-BI-10002215,19,22.72,4,0.2,7.384
CA-2016-134803,5/28/2016,6/3/2016,Standard Class,CL-12565,Consumer,TEC-MA-10001972,15,558.4,2,0.2,41.88
CA-2015-153381,9/24/2015,9/28/2015,Standard Class,DE-13255,Home Office,OFF-BI-10001525,1,15.24,4,0,6.858
CA-2015-153381,9/24/2015,9/28/2015,Standard Class,DE-13255,Home Office,FUR-CH-10000988,7,1408.1,10,0,394.268
US-2017-111024,7/3/2017,7/6/2017,Second Class,SZ-20035,Home Office,OFF-PA-10000174,12,32.896,4,0.2,11.1024
US-2017-111024,7/3/2017,7/6/2017,Second Class,SZ-20035,Home Office,FUR-TA-10002041,5,215.148,2,0.4,-103.9882
US-2017-111024,7/3/2017,7/6/2017,Second Class,SZ-20035,Home Office,OFF-PA-10002246,18,30.96,6,0.2,11.223
CA-2017-148264,12/8/2017,12/9/2017,First Class,LF-17185,Consumer,OFF-ST-10003327,5,29.79,3,0,8.6391
CA-2017-148264,12/8/2017,12/9/2017,First Class,LF-17185,Consumer,FUR-FU-10002703,17,128.9,2,0,15.468
CA-2017-148264,12/8/2017,12/9/2017,First Class,LF-17185,Consumer,OFF-PA-10003651,4,60.12,9,0,28.8576
CA-2017-131212,12/5/2017,12/9/2017,Standard Class,AB-10165,Consumer,OFF-BI-10001617,18,24.816,3,0.2,8.3754
CA-2017-131212,12/5/2017,12/9/2017,Standard Class,AB-10165,Consumer,OFF-BI-10000145,14,14.976,6,0.2,5.4288
US-2015-100531,9/27/2015,9/29/2015,First Class,NM-18520,Consumer,OFF-BI-10001670,11,15.08,2,0.8,-22.62
US-2015-100531,9/27/2015,9/29/2015,First Class,NM-18520,Consumer,FUR-FU-10003849,3,24.288,3,0.6,-12.7512
CA-2017-152583,10/30/2017,10/30/2017,Same Day,RA-19945,Consumer,FUR-FU-10003849,9,16.192,2,0.6,-8.5008
CA-2017-152583,10/30/2017,10/30/2017,Same Day,RA-19945,Consumer,FUR-TA-10002041,9,251.006,2,0.3,-68.1302
CA-2017-152583,10/30/2017,10/30/2017,Same Day,RA-19945,Consumer,OFF-ST-10002214,20,54.192,6,0.2,4.0644
CA-2015-144099,11/29/2015,11/30/2015,Same Day,PO-19195,Home Office,OFF-BI-10001078,16,4.304,1,0.2,1.5602
CA-2014-158337,3/11/2014,3/14/2014,Second Class,KA-16525,Consumer,OFF-PA-10002137,6,108.92,14,0,49.014
CA-2017-168858,11/19/2017,11/23/2017,Standard Class,JD-16150,Corporate,OFF-EN-10001415,7,16.74,3,0,8.37
CA-2017-168858,11/19/2017,11/23/2017,Standard Class,JD-16150,Corporate,OFF-AP-10003849,8,2504.74,7,0,626.185
CA-2016-116344,7/29/2016,8/2/2016,Standard Class,JO-15145,Corporate,OFF-ST-10001713,14,84.784,2,0.2,-16.9568
CA-2015-131779,6/12/2015,6/17/2015,Standard Class,LE-16810,Consumer,OFF-ST-10001505,15,29.9,5,0,5.083
CA-2016-158869,8/6/2016,8/7/2016,First Class,AH-10690,Corporate,OFF-PA-10000474,17,70.88,2,0,33.3136
CA-2017-102554,6/11/2017,6/15/2017,Standard Class,KN-16705,Home Office,OFF-AR-10001919,11,3.76,2,0,1.0904
CA-2016-162614,10/7/2016,10/13/2016,Standard Class,TB-21250,Consumer,OFF-BI-10004001,18,27.264,2,0.2,8.8608
CA-2014-168592,9/8/2014,9/14/2014,Standard Class,DP-13390,Home Office,OFF-AP-10004785,20,56.65,5,0,24.3595
CA-2014-168592,9/8/2014,9/14/2014,Standard Class,DP-13390,Home Office,OFF-ST-10002406,9,14.97,1,0,4.1916
CA-2014-168592,9/8/2014,9/14/2014,Standard Class,DP-13390,Home Office,OFF-FA-10002988,1,4.02,2,0,1.9698
